SMILES,"T,K",Solubility,Solvent,SMILES_Solvent,Source
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,303.15,0.0471,methyl acetate,COC(C)=O,10.1021/acs.jced.7b01011
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,303.15,0.053257,methyl acetate,COC(C)=O,10.1021/acs.jced.6b00008
O=C(O)/C=C/c1ccc(O)cc1,303.15,0.0205,methyl acetate,COC(C)=O,10.1021/acs.jced.6b00361
COc1cc(C(=O)O)ccc1O,303.15,0.0316,methyl acetate,COC(C)=O,10.1021/acs.jced.5b00619
O=C1OC(=O)c2c(Cl)cccc21,303.15,0.1447,methyl acetate,COC(C)=O,10.1021/acs.jced.5b00526
O=C1OC(=O)c2cc(Cl)ccc21,303.15,0.2411,methyl acetate,COC(C)=O,10.1021/acs.jced.5b00526
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,303.15,0.001878,methyl acetate,COC(C)=O,10.1021/acs.jced.5b00306
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,303.15,0.0407,methyl acetate,COC(C)=O,10.1021/acs.jced.5b00007
O=C(O)c1ccc(O)c(O)c1,303.15,0.0115,methyl acetate,COC(C)=O,10.1021/je500519y
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,303.15,0.04084,methyl acetate,COC(C)=O,10.1021/je900401z
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,303.15,0.01586,methyl acetate,COC(C)=O,10.1021/je8007815
O=C1OC(=O)C2C3C=CC(O3)C12,303.15,0.048259,methyl acetate,COC(C)=O,10.1021/acs.jced.0c00569
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,0.009446,methyl acetate,COC(C)=O,10.1021/acs.jced.8b00863
COC(=O)[C@H](N)c1ccc(O)cc1,303.15,0.0019048,methyl acetate,COC(C)=O,10.1021/acs.jced.6b00415
S=C(Nc1ccccc1)Nc1ccccc1,303.15,0.01345,methyl acetate,COC(C)=O,10.1016/j.jct.2021.106605
O=C(O)COc1ccc(Cl)cc1Cl,303.15,0.1063,methyl acetate,COC(C)=O,10.1016/j.jct.2021.106589
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.01243,methyl acetate,COC(C)=O,10.1016/j.jct.2021.106398
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.02101,methyl acetate,COC(C)=O,10.1016/j.jct.2021.106451
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,0.003638,methyl acetate,COC(C)=O,10.1016/j.jct.2020.106323
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.008132,methyl acetate,COC(C)=O,10.1016/j.jct.2020.106259
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,0.01199,methyl acetate,COC(C)=O,10.1016/j.jct.2020.106239
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,0.026369,methyl acetate,COC(C)=O,10.1016/j.jct.2020.106231
N#Cc1ccc2c(c1)OCO2,303.15,0.2104,methyl acetate,COC(C)=O,10.1016/j.jct.2020.106191
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,303.15,0.0001162,methyl acetate,COC(C)=O,10.1016/j.jct.2016.09.036
Cn1cc([N+](=O)[O-])cn1,303.15,0.029314,methyl acetate,COC(C)=O,10.1016/j.fluid.2018.05.023
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,303.15,0.1861,methyl acetate,COC(C)=O,10.1016/j.fluid.2018.01.015
O=C1NC(=O)C2C3C=CC(C3)C12,303.15,0.025906,methyl acetate,COC(C)=O,10.1016/j.fluid.2019.112301
CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,303.15,0.00867,methyl acetate,COC(C)=O,10.1016/j.fluid.2013.09.023
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,303.15,0.0021,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.0c00558
O=C(O)COc1ccc(Cl)cc1,303.15,0.03868,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.1c00153
O=C(O)c1ccc(CO)cc1,303.15,0.00854,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.1c00035
CCOc1ccccc1C(N)=O,303.15,0.008901,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.0c01081
O=C(Nc1ccccc1)c1ccccc1O,303.15,0.0434938,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.0c01078
c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,0.0008806,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.0c00724
COc1cc2c(cc1OC)C(=O)CC2,303.15,0.05029,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.1c00040
CCCOC(=O)c1ccc(O)cc1,303.15,0.2279,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.0c00584
CN(C)Cc1c[nH]c2ccccc12,303.15,0.001028,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.9b01063
NC(=O)c1ccc(N)cc1,303.15,0.001517,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.8b01144
NC(=O)c1cccnc1,303.15,0.0114065,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.8b00560
O=C(c1ccccc1)C(O)c1ccccc1,303.15,0.01277,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.7b00743
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],303.15,0.080141,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.6b00761
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],303.15,8.96e-05,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.6b00741
Cc1ccc2ccccc2c1,303.15,0.9506,n-butyl acetate,CCCCOC(C)=O,10.1021/je5010627
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,303.15,0.01311,n-butyl acetate,CCCCOC(C)=O,10.1021/je900401z
Nc1cccnc1,303.15,0.591,n-butyl acetate,CCCCOC(C)=O,10.1021/je800945e
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,303.15,0.0064,n-butyl acetate,CCCCOC(C)=O,10.1021/je8007815
Nc1ccccn1,303.15,0.3775,n-butyl acetate,CCCCOC(C)=O,10.1021/je800841v
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],303.15,0.00238,n-butyl acetate,CCCCOC(C)=O,10.1021/je7007236
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,0.006534,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.8b00863
COC(=O)[C@H](N)c1ccc(O)cc1,303.15,0.0002329,n-butyl acetate,CCCCOC(C)=O,10.1021/acs.jced.6b00415
O=C(O)COc1ccc(Cl)cc1Cl,303.15,0.0832,n-butyl acetate,CCCCOC(C)=O,10.1016/j.jct.2021.106589
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.02005,n-butyl acetate,CCCCOC(C)=O,10.1016/j.jct.2021.106398
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,0.01373,n-butyl acetate,CCCCOC(C)=O,10.1016/j.jct.2020.106323
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,0.00707,n-butyl acetate,CCCCOC(C)=O,10.1016/j.jct.2020.106239
COc1cc(CO)ccc1O,303.15,0.0177,n-butyl acetate,CCCCOC(C)=O,10.1016/j.jct.2016.11.030
O=C1NC(=O)C2C3C=CC(C3)C12,303.15,0.01027,n-butyl acetate,CCCCOC(C)=O,10.1016/j.fluid.2019.112301
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,303.15,0.005525,benzylalcohol,OCc1ccccc1,10.1021/acs.jced.0c00616
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.004471,tert-butanol,CC(C)(C)O,10.1021/acs.jced.1c00092
COC(=O)/C=C/c1ccc(O)cc1,303.15,0.0977,tert-butanol,CC(C)(C)O,10.1021/je9004382
COC(=O)/C=C/c1ccc(O)c(OC)c1,303.15,0.1821,tert-butanol,CC(C)(C)O,10.1021/je9004382
COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,303.15,0.0184,tert-butanol,CC(C)(C)O,10.1021/je9004382
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,303.15,0.007618,tert-butanol,CC(C)(C)O,10.1016/j.fluid.2015.10.024
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.003309,n-heptane,CCCCCCC,10.1021/acs.jced.1c00092
NC(=O)[C@@H]1CCCN1,303.15,0.00131,n-heptane,CCCCCCC,10.1021/acs.jced.0c00961
O=Cc1ccc2ccccc2c1,303.15,0.0255,n-heptane,CCCCCCC,10.1021/acs.jced.5b00377
Cc1ccc2ccccc2c1,303.15,0.9065,n-heptane,CCCCCCC,10.1021/je5010627
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,303.15,0.1318,n-heptane,CCCCCCC,10.1021/je401044h
O=[N+]([O-])c1cccc(Cl)c1Cl,303.15,0.03797,n-heptane,CCCCCCC,10.1021/je401044h
CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,303.15,0.000488,n-heptane,CCCCCCC,10.1021/je200151j
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,303.15,0.004835,n-heptane,CCCCCCC,10.1021/je901024t
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],303.15,0.007522,n-heptane,CCCCCCC,10.1016/j.jct.2019.03.029
Clc1ncnc2[nH]ccc12,303.15,0.00187,n-heptane,CCCCCCC,10.1016/j.jct.2021.106493
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.00281,n-hexane,CCCCCC,10.1021/acs.jced.1c00092
Cc1cc(Cl)cc(C(=O)O)c1N,303.15,0.000558,n-hexane,CCCCCC,10.1021/acs.jced.1c00047
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,303.15,0.00013,n-hexane,CCCCCC,10.1021/acs.jced.0c01074
c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,303.15,9.5e-06,n-hexane,CCCCCC,10.1021/acs.jced.1c00163
NC(=O)[C@@H]1CCCN1,303.15,0.00051,n-hexane,CCCCCC,10.1021/acs.jced.0c00961
c1cnc2[nH]ccc2c1,303.15,0.0279,n-hexane,CCCCCC,10.1021/acs.jced.0c00128
Oc1ccc(OCc2ccccc2)cc1,303.15,0.001606,n-hexane,CCCCCC,10.1021/acs.jced.9b00817
O=C[C@H](O)[C@H](O)[C@H](O)CO,303.15,0.0001007,n-hexane,CCCCCC,10.1021/acs.jced.0c00009
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,303.15,6.345e-05,n-hexane,CCCCCC,10.1021/acs.jced.9b00693
O=[N+]([O-])c1ncccc1O,303.15,0.00266,n-hexane,CCCCCC,10.1021/acs.jced.9b00564
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,2e-05,n-hexane,CCCCCC,10.1021/acs.jced.7b00695
c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,303.15,0.000342,n-hexane,CCCCCC,10.1021/acs.jced.9b00432
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.006463,n-hexane,CCCCCC,10.1021/acs.jced.8b01181
CC(C)(C)c1ccc(C(=O)O)cc1,303.15,0.0345,n-hexane,CCCCCC,10.1021/acs.jced.6b00965
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],303.15,4.72e-06,n-hexane,CCCCCC,10.1021/acs.jced.7b00846
Cc1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.00654,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
CCc1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.000382,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.00195,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
Fc1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.00224,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.000339,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.000337,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,303.15,0.000215,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,303.15,0.0001058,n-hexane,CCCCCC,10.1021/acs.jced.7b00641
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],303.15,4.1e-06,n-hexane,CCCCCC,10.1021/acs.jced.6b00741
CC(=O)c1ccc(S(C)(=O)=O)cc1,303.15,0.0099,n-hexane,CCCCCC,10.1021/acs.jced.6b00617
O=Cc1ccc2ccccc2c1,303.15,0.01888,n-hexane,CCCCCC,10.1021/acs.jced.5b00377
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,303.15,2.2104e-07,n-hexane,CCCCCC,10.1021/je501004g
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,303.15,5.4191e-06,n-hexane,CCCCCC,10.1021/je501004g
Br.c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,303.15,7.1e-06,n-hexane,CCCCCC,10.1021/je500363r
Br.CC(C)c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,303.15,7.39e-06,n-hexane,CCCCCC,10.1021/je500363r
Br.Fc1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,303.15,1.9e-06,n-hexane,CCCCCC,10.1021/je500363r
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,303.15,0.1727,n-hexane,CCCCCC,10.1021/je401044h
O=[N+]([O-])c1cccc(Cl)c1Cl,303.15,0.03097,n-hexane,CCCCCC,10.1021/je401044h
c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.00148,n-hexane,CCCCCC,10.1021/je300143a
Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.000379,n-hexane,CCCCCC,10.1021/je300143a
CCc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.000508,n-hexane,CCCCCC,10.1021/je300143a
CC(C)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.000742,n-hexane,CCCCCC,10.1021/je300143a
CC(=O)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,2.42e-05,n-hexane,CCCCCC,10.1021/je300143a
O=C(NC1=NCCC2(CCCCC2)S1)c1ccccc1,303.15,0.000189,n-hexane,CCCCCC,10.1021/je300143a
COc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.0002206,n-hexane,CCCCCC,10.1021/je300143a
Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1Cl,303.15,1.48e-05,n-hexane,CCCCCC,10.1021/je300143a
Brc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,4.34e-05,n-hexane,CCCCCC,10.1021/je300143a
Clc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.000101,n-hexane,CCCCCC,10.1021/je300143a
FC(F)(F)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,303.15,0.000345,n-hexane,CCCCCC,10.1021/je300143a
CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,303.15,0.000492,n-hexane,CCCCCC,10.1021/je200151j
CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,303.15,0.001129,n-hexane,CCCCCC,10.1021/je200151j
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,303.15,0.001971,n-hexane,CCCCCC,10.1021/je901024t
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,303.15,0.002046,n-hexane,CCCCCC,10.1021/je9009909
COC(=O)/C=C/c1ccc(O)cc1,303.15,2.81e-05,n-hexane,CCCCCC,10.1021/je9004382
COC(=O)/C=C/c1ccc(O)c(OC)c1,303.15,0.00112,n-hexane,CCCCCC,10.1021/je9004382
COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,303.15,0.000292,n-hexane,CCCCCC,10.1021/je9004382
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],303.15,0.006846,n-hexane,CCCCCC,10.1016/j.jct.2019.03.029
Clc1ncnc2[nH]ccc12,303.15,0.00132,n-hexane,CCCCCC,10.1016/j.jct.2021.106493
O=c1ccc2ccccc2o1,303.15,0.004211,n-hexane,CCCCCC,10.1016/j.fluid.2015.03.022
O=C(O)c1cccc(O)c1O,303.15,0.07442,isopentanol,CC(C)CCO,10.1021/acs.jced.0c01032
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,303.15,0.0105,isopentanol,CC(C)CCO,10.1021/acs.jced.0c00513
On1nnc2ccccc21,303.15,0.01609,isopentanol,CC(C)CCO,10.1021/acs.jced.7b00316
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,303.15,0.001233,isopentanol,CC(C)CCO,10.1021/acs.jced.8b00043
COC(=O)c1c(C)cc(O)c(C)c1O,303.15,0.1097,isopentanol,CC(C)CCO,10.1021/acs.jced.6b00646
CCOC(=O)c1ccc(N)cc1,303.15,0.0757,isopentanol,CC(C)CCO,10.1021/acs.jced.6b00037
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.01416,isopentanol,CC(C)CCO,10.1016/j.jct.2021.106451
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.01255,isopentanol,CC(C)CCO,10.1016/j.jct.2020.106259
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,303.15,0.002875,isopentanol,CC(C)CCO,10.1016/j.jct.2019.105882
COc1cc(CO)ccc1O,303.15,0.0302,isopentanol,CC(C)CCO,10.1016/j.jct.2016.11.030
O=Cc1ccc(C=O)cc1,303.15,0.03056,isopentanol,CC(C)CCO,10.1016/j.jct.2016.07.013
CC1=NN(c2ccc(C)cc2)C(=O)C1,303.15,0.07694,isopentanol,CC(C)CCO,10.1016/j.jct.2016.08.007
Nc1nc(N)nc(NC2CC2)n1,303.15,0.001039,isopentanol,CC(C)CCO,10.1016/j.fluid.2018.07.024
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],303.15,0.00836,isopentanol,CC(C)CCO,10.1016/j.fluid.2017.04.008
O=C(O)COc1ccc(Cl)cc1,303.15,0.02544,ethyl formate,CCOC=O,10.1021/acs.jced.1c00153
O=C(O)c1ccc(CO)cc1,303.15,0.00431,ethyl formate,CCOC=O,10.1021/acs.jced.1c00035
CCOc1ccccc1C(N)=O,303.15,0.015129,ethyl formate,CCOC=O,10.1021/acs.jced.0c01081
O=C(Nc1ccccc1)c1ccccc1O,303.15,0.0334455,ethyl formate,CCOC=O,10.1021/acs.jced.0c01078
O=C(O)c1cccc(O)c1O,303.15,0.03215,ethyl formate,CCOC=O,10.1021/acs.jced.0c01032
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,0.00607,ethyl formate,CCOC=O,10.1021/acs.jced.7b00695
NS(=O)(=O)c1ccccc1,303.15,0.03671,ethyl formate,CCOC=O,10.1021/acs.jced.9b00360
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,303.15,0.0040683,ethyl formate,CCOC=O,10.1021/je7001682
S=C(Nc1ccccc1)Nc1ccccc1,303.15,0.00972,ethyl formate,CCOC=O,10.1016/j.jct.2021.106605
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.04434,ethyl formate,CCOC=O,10.1016/j.jct.2021.106451
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.002751,ethyl formate,CCOC=O,10.1016/j.jct.2020.106259
c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,303.15,0.00857,chlorobenzene,Clc1ccccc1,10.1021/acs.jced.1c00163
O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],303.15,0.001468,chlorobenzene,Clc1ccccc1,10.1021/acs.jced.6b00219
Cc1ccc(N)c([N+](=O)[O-])c1,303.15,0.04208,chlorobenzene,Clc1ccccc1,10.1016/j.jct.2017.02.008
c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,303.15,0.0092,chloroform,ClC(Cl)Cl,10.1021/acs.jced.1c00163
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,303.15,0.00046234,chloroform,ClC(Cl)Cl,10.1021/acs.jced.0c00803
COC(=O)c1ccc(C(=O)OC)cc1,303.15,0.0969347,chloroform,ClC(Cl)Cl,10.1021/acs.jced.9b00658
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,0.07515,chloroform,ClC(Cl)Cl,10.1021/acs.jced.7b00695
N#CCC(N)=O,303.15,0.001188,chloroform,ClC(Cl)Cl,10.1021/acs.jced.8b01205
O=C(O)Cc1c[nH]c2ccccc12,303.15,3.624e-06,chloroform,ClC(Cl)Cl,10.1021/acs.jced.8b01265
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],303.15,3.06e-05,chloroform,ClC(Cl)Cl,10.1021/acs.jced.7b00846
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],303.15,8.51e-05,chloroform,ClC(Cl)Cl,10.1021/acs.jced.6b00761
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,303.15,0.001241,chloroform,ClC(Cl)Cl,10.1021/acs.jced.6b00230
Nc1ccc(Cc2ccc(N)cc2)cc1,303.15,0.1652,chloroform,ClC(Cl)Cl,10.1021/je501111d
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,303.15,0.14271,chloroform,ClC(Cl)Cl,10.1021/acs.jced.5b00007
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,303.15,0.0136,chloroform,ClC(Cl)Cl,10.1021/je4010257
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,303.15,0.016217,chloroform,ClC(Cl)Cl,10.1021/je400412z
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],303.15,0.00683307,chloroform,ClC(Cl)Cl,10.1021/je4005992
Clc1ccc(SSc2ccc(Cl)cc2)cc1,303.15,0.122,chloroform,ClC(Cl)Cl,10.1021/je301243f
CP(=O)(O)c1ccccc1,303.15,0.1558,chloroform,ClC(Cl)Cl,10.1021/je1009812
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,303.15,1.539e-05,chloroform,ClC(Cl)Cl,10.1021/je900742p
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,303.15,0.004786,chloroform,ClC(Cl)Cl,10.1021/je900540d
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,303.15,0.006275,chloroform,ClC(Cl)Cl,10.1021/je8007815
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,303.15,0.12688714,chloroform,ClC(Cl)Cl,10.1021/je800515w
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,303.15,0.0299,chloroform,ClC(Cl)Cl,10.1021/je7007457
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.07715,chloroform,ClC(Cl)Cl,10.1016/j.jct.2021.106451
S=c1[nH]c2ccccc2s1,303.15,0.01347,chloroform,ClC(Cl)Cl,10.1016/j.jct.2017.05.013
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,303.15,0.01603,chloroform,ClC(Cl)Cl,10.1016/j.jct.2016.10.046
Cn1cnc([N+](=O)[O-])c1Cl,303.15,0.02554,chloroform,ClC(Cl)Cl,10.1016/j.jct.2016.10.006
COc1cc(Cl)nc(N)n1,303.15,0.009242,chloroform,ClC(Cl)Cl,10.1016/j.jct.2016.10.020
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,303.15,0.009225,chloroform,ClC(Cl)Cl,10.1016/j.jct.2015.07.010
CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,303.15,0.09467,chloroform,ClC(Cl)Cl,10.1016/j.fluid.2013.09.023
CC(=O)Nc1ccccc1[N+](=O)[O-],303.15,0.01626,n-heptanol,CCCCCCCO,10.1021/acs.jced.1c00037
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,303.15,0.001296,n-heptanol,CCCCCCCO,10.1021/acs.jced.1c00062
Nc1cccc(Cl)c1C(=O)O,303.15,0.03385,n-heptanol,CCCCCCCO,10.1021/acs.jced.0c00320
C=CC(=O)NC(C)(C)CS(=O)(=O)O,303.15,0.005822,n-heptanol,CCCCCCCO,10.1021/acs.jced.0c00578
